"GID_0","NAME_0","GID_1","NAME_1","population","year","IRS_use","ITN_use","prevalence","arab_pop_weighted_abundance","fun_pop_weighted_abundance","gamb_pop_weighted_abundance","treatment"
"CPV","Cape Verde","CPV.20_1","São Vicente",71495.4069786072,2020,0,0,0.000815385428852902,NA,NA,NA,0
"CPV","Cape Verde","CPV.21_1","Tarrafal",36766.995880127,2020,0,0,0.000296731431810622,NA,NA,NA,0
"DJI","Djibouti","DJI.1_1","Ali Sabieh",130591.899083614,2020,0,0.0543809730767388,0.000101075001882933,NA,NA,NA,0.49478816819441
"DJI","Djibouti","DJI.2_1","Dikhil",140761.224569917,2020,0,0.0498481177293038,0.00109726488774407,1,0,0,0.430075224382303
"DJI","Djibouti","DJI.3_1","Djibouti",576388.337894917,2020,0,0.0610893275291098,0.00350475064293379,NA,NA,NA,0.503721634766711
"DJI","Djibouti","DJI.4_1","Obock",63583.791643858,2020,0.000137988272694126,0.0491047415873668,0.000543772061581666,1,0,0,0.474405379850073
"DJI","Djibouti","DJI.5_1","Tadjourah",157350.844682455,2020,0,0.049303980157066,0.000446850437799048,1,0,0,0.374248775607407
"ERI","Eritrea","ERI.1_1","Anseba",634325.446929932,2020,0.0101507857724299,0.321769174076331,6.37138650477564e-07,0.955429090555366,0.0445709094446344,0,0.333953817677028
"ERI","Eritrea","ERI.2_1","Debub",1091502.53573704,2020,0.0119495162703891,0.438209506020012,0.00503995382918783,0.99708443813654,0.0029155618634597,0,0.393333174601389
"ERI","Eritrea","ERI.3_1","Debubawi Keyih Bahri",101379.991787769,2020,0.012400625941452,0.426146023405934,0.0020203622381833,1,0,0,0.19998516429489
"ERI","Eritrea","ERI.4_1","Gash Barka",894578.395354986,2020,0.00962585996120485,0.464277950020219,0.00409660681012177,0.97287905309825,0.0271209469017498,0,0.400807496468431
"ERI","Eritrea","ERI.5_1","Maekel",899132.995551109,2020,0.0104361615604107,0.370658489472339,0.000153819388916043,0.979262027083319,0.0207379729166807,0,0.401382130075346
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri",526777.873769045,2020,0.0105034174521995,0.398894317046446,0.00565258775158832,0.990027511102529,0.00997248889747106,0,0.402077397248637
"ETH","Ethiopia","ETH.1_1","Addis Abeba",3497567.77962112,2020,0,0.105663113986646,0.000854096214763082,0.925481764049507,0.0745182359504932,0,0.0427555167174191
"ETH","Ethiopia","ETH.2_1","Afar",1844189.9668137,2020,1.12312645499857e-05,0.205729778352167,0.0135906054924875,0.987388329392282,0.0126116706077176,0,0.301446176090342
"ETH","Ethiopia","ETH.3_1","Amhara",22325085.3361764,2020,2.25275667666398e-05,0.121455663602834,0.00867929213094214,0.815750515392471,0.184249484607529,0,0.253398221740073
"ETH","Ethiopia","ETH.4_1","Benshangul-Gumaz",1161254.62666446,2020,0.131884974614717,0.186474688582299,0.0378977593999693,0.876536727744221,0.123463272255779,0,0.293475822405846
"ETH","Ethiopia","ETH.5_1","Dire Dawa",484742.961767197,2020,0,0.189576985952244,0.0152943861075862,0.987508559362292,0.012491440637708,0,0.380283185723901
"ETH","Ethiopia","ETH.6_1","Gambela Peoples",583828.4785631,2020,4.25456682570645e-06,0.252391528357723,0.0438502358784991,0.867898938546411,0.132101061453589,0,0.269174629607802
"ETH","Ethiopia","ETH.7_1","Harari People",258622.637577057,2020,0,0.135365895241859,0.0229726567683185,0.986539156286226,0.0134608437137743,0,0.370230698747362
"ETH","Ethiopia","ETH.8_1","Oromia",39825889.9748189,2020,0.0183208325506459,0.126770391836632,0.0179701738193774,0.893198368137702,0.106801631862298,0,0.257006100568731
"ETH","Ethiopia","ETH.9_1","Somali",6254160.73039651,2020,9.26091644279397e-05,0.196543950454648,0.0256367175908917,0.996752184292384,0.00324781570761594,0,0.281913770426049
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples",21589320.1017524,2020,0.000194607053586096,0.141695070440492,0.0321121309049777,0.88961155435626,0.11038844564374,0,0.308969675453162
"ETH","Ethiopia","ETH.11_1","Tigray",5962871.34962511,2020,7.86935996155685e-05,0.136132141641426,0.00955293394746286,0.947419462283555,0.052580537716445,0,0.34220972023253
"GAB","Gabon","GAB.1_1","Estuaire",1040656.21467459,2020,0,0.119629582575652,0.25326786436412,0.189619927643748,0.0569371137286394,0.753442958627613,0.462704688379756
"GAB","Gabon","GAB.2_1","Haut-Ogooué",809095.780360222,2020,0,0.129419028013004,0.179247557357349,0,0.00374080475968124,0.996259195240319,0.545311337208858
"GAB","Gabon","GAB.3_1","Moyen-Ogooué",109436.567858644,2020,0,0.137858046668526,0.355590867339071,0,0.00538389120621836,0.994616108793782,0.546432227254576
"GAB","Gabon","GAB.4_1","Ngounié",151488.169523418,2020,0,0.12232812707334,0.295364400240721,3.05455319178659e-05,0.0137335586287833,0.986235895839299,0.543987936563292
"GAB","Gabon","GAB.5_1","Nyanga",70600.9719208162,2020,0,0.133581728019251,0.244020141160356,0,0.00314913897640555,0.996850861023594,0.53788818183977
"GAB","Gabon","GAB.6_1","Ogooué-Ivindo",96781.7065035105,2020,0,0.0885609851291996,0.327659748287135,0.000128530697968924,0.00690464982176982,0.992966819480261,0.542068686395561
"GAB","Gabon","GAB.7_1","Ogooué-Lolo",123281.914780229,2020,0,0.10664792865348,0.2523409171382,0,0.00349952043642939,0.996500479563571,0.545590173422681
"GAB","Gabon","GAB.8_1","Ogooué-Maritime",169495.048861877,2020,0,0.139233519119033,0.260693232851317,0,0.00276232242049816,0.997237677579502,0.495279092823281
"GAB","Gabon","GAB.9_1","Wouleu-Ntem",320278.270972848,2020,0,0.074635962027147,0.425251588575315,0.0177729555774583,0.0242397225199814,0.95798732190256,0.542438772533222
"GHA","Ghana","GHA.1_1","Ashanti",6840394.26831567,2020,0,0.246486335637447,0.144568530205495,0.519161140382894,0.103567190260979,0.377271669356127,0.58350853618974
"GHA","Ghana","GHA.2_1","Brong Ahafo",2875638.68127434,2020,0,0.394648347955895,0.231037846284742,0.372729150745211,0.161277375867977,0.465993473386813,0.578137888647501
"GHA","Ghana","GHA.3_1","Central",2963550.87794876,2020,0,0.281501298583027,0.199446789273515,0.524804074042963,0.163772449155556,0.311423476801481,0.577934541622575
"GHA","Ghana","GHA.4_1","Eastern",3335297.43154359,2020,0,0.258819419994402,0.26134713733449,0.343059490986517,0.165816585507825,0.491123923505658,0.582399084030622
"GHA","Ghana","GHA.5_1","Greater Accra",5215441.65133715,2020,0,0.106177756768681,0.0816349673515383,0.700479090925355,0.152743150405447,0.146777758669198,0.582161854460536
"GHA","Ghana","GHA.6_1","Northern",3442079.91032609,2020,0.0828515908356112,0.356126072724234,0.222187116429262,0.544682916156047,0.147198663359095,0.308118420484857,0.582700149713112
"GHA","Ghana","GHA.7_1","Upper East",1153198.75980192,2020,0.0343549591073981,0.480808374033967,0.106248053387146,0.60703764691077,0.23428762438871,0.15867472870052,0.583468469222609
"GHA","Ghana","GHA.8_1","Upper West",841867.097529411,2020,0.203293736999024,0.398606360787343,0.199687128222575,0.627706115369064,0.147726807384104,0.224567077246832,0.576324844805016
"GHA","Ghana","GHA.9_1","Volta",2729417.56135327,2020,0,0.391936475070049,0.258069619729102,0.506668571485343,0.146133124861815,0.347198303652842,0.576418332335829
"GHA","Ghana","GHA.10_1","Western",2992583.08801508,2020,0,0.301097608966225,0.286896523837795,0.30863463415962,0.145998173814844,0.545367192025536,0.573393533755189
"GIN","Guinea","GIN.1_1","Boké",1200619.27706149,2020,0,0.58851922855553,0.145945406613951,0.401710773676712,0.13813239616531,0.460156830157979,0.320608337821988
"GIN","Guinea","GIN.2_1","Conakry",1806469.12450171,2020,0,0.347681856549975,0.125470512197746,0.391911294083007,0.145435657724492,0.462653048192501,0.319299387784984
"GIN","Guinea","GIN.3_1","Faranah",1085987.01271021,2020,0,0.713092561206711,0.261309179840048,0.718347153207442,0.170260632321297,0.111392214471261,0.326160014167581
"GIN","Guinea","GIN.4_1","Kankan",2503427.35539448,2020,0,0.628148490975335,0.193730083469728,0.600331121199076,0.326231702042391,0.0734371767585325,0.325924795423842
"GIN","Guinea","GIN.5_1","Kindia",2013185.3929773,2020,0,0.568435965046093,0.196073202639838,0.589088784034411,0.0939137460540479,0.316997469911541,0.323387708240044
"GIN","Guinea","GIN.6_1","Labé",1074945.51296985,2020,0,0.455135892799428,0.121625604188292,0.770151355918516,0.122222879572213,0.107625764509272,0.324053810665965
"GIN","Guinea","GIN.7_1","Mamou",784991.474987179,2020,0,0.614039133188469,0.173015472033086,0.586586579922295,0.170402222509521,0.243011197568184,0.324348410856674
"GIN","Guinea","GIN.8_1","Nzérékoré",1686406.35685682,2020,0,0.684317805261251,0.353182338724522,0.533604717531458,0.193606020746848,0.272789261721694,0.320683000661683
"GMB","Gambia","GMB.1_1","Banjul",180761.809997559,2020,0.102958257882956,0.180254435965836,0.0168554326217816,0.465035683248442,0.396820148525556,0.138144168226002,0.537710706178102
"GMB","Gambia","GMB.2_1","Lower River",80685.3079366684,2020,0.289633309396365,0.117812446581888,0.0290205284324243,0.835825813271111,0.0694536214839711,0.0947205652449178,0.523863604921231
"GMB","Gambia","GMB.3_1","Maccarthy Island",253421.145331144,2020,0.438933266871265,0.106088265809819,0.0391240744235111,0.765969517814552,0.113307506369539,0.120722975815909,0.526588041629454
"GMB","Gambia","GMB.4_1","North Bank",263918.417482853,2020,0.181610865336487,0.114856030627275,0.0165289946879761,0.762362805226072,0.139243775515423,0.0983934192585053,0.510869586148889
"GMB","Gambia","GMB.5_1","Upper River",278046.430328369,2020,0.481999279557115,0.149890672102099,0.0403894295663505,0.725700870717774,0.142754455962936,0.13154467331929,0.509127951358345
"GMB","Gambia","GMB.6_1","Western",1122913.63155174,2020,0.0859031624861163,0.150235790463994,0.0096266344382492,0.500283962769852,0.322277337075293,0.177438700154855,0.455819790021729
"GNB","Guinea-Bissau","GNB.1_1","Bafatá",245546.428164065,2020,0,0.542734118343538,0.0748997217162398,0.589441159863836,0.104761297431683,0.305797542704481,0.608815758562432
"GNB","Guinea-Bissau","GNB.2_1","Biombo",197983.654891372,2020,0,0.634981893363452,0.057483779510364,0.533469532023934,0.000613379975895778,0.46591708800017,0.60261426309726
"GNB","Guinea-Bissau","GNB.3_1","Bissau",383367.235931396,2020,0,0.63419215626936,0.0478267785818622,0.605446484581235,0.0438502707582027,0.350703244660562,0.611688198946433
"GNB","Guinea-Bissau","GNB.4_1","Bolama",26432.9693630934,2020,0,0.521823340725022,0.0633914652878784,0.669302789153476,0.0070456474156796,0.323651563430845,0.179927460582918
"GNB","Guinea-Bissau","GNB.5_1","Cacheu",209110.926435649,2020,0,0.566615732583084,0.0420721574802026,0.488151902607073,0.0425023764264968,0.469345720966431,0.593144220779352
"GNB","Guinea-Bissau","GNB.6_1","Gabú",268044.648603201,2020,0,0.548757808682788,0.0722847047643555,0.46944119441784,0.164722733122526,0.365836072459633,0.605933530575592
"GNB","Guinea-Bissau","GNB.7_1","Oio",276447.970540822,2020,0,0.551431268783689,0.0573172076967755,0.553735195900179,0.0636368852221563,0.382627918877665,0.604184600546139
"GNB","Guinea-Bissau","GNB.8_1","Quinara",68540.132326737,2020,0,0.604517083631007,0.0848102199335799,0.516969715009049,0.0610271380108195,0.422003146980131,0.588591567931701
"GNB","Guinea-Bissau","GNB.9_1","Tombali",99896.9850308299,2020,0,0.621695751790667,0.0828594624880296,0.544361395900121,0.041636720881223,0.414001883218656,0.574018923322963
"GNQ","Equatorial Guinea","GNQ.4_1","Centro Sur",148328.281579733,2020,0.0526349814320057,0.257607181813819,0.430440797888385,0,0.0114941694230737,0.988505830576926,0.382278944127668
"GNQ","Equatorial Guinea","GNQ.5_1","Kié-Ntem",192846.554369926,2020,0.057584768130827,0.242832668116076,0.487002053668571,0.0027503834796973,0.0362669053287953,0.960982711191507,0.381193151731225
"GNQ","Equatorial Guinea","GNQ.6_1","Litoral",367596.364033625,2020,0.077661849142821,0.310673018902496,0.344800683690586,0.00359469031984648,0.0372375335899637,0.95916777609019,0.367921053010177
"GNQ","Equatorial Guinea","GNQ.7_1","Wele-Nzas",205613.260213375,2020,0.0500485219457965,0.242946379034905,0.458946525100317,0,0.0134508805109335,0.986549119489067,0.380732741520483
"KEN","Kenya","KEN.1_1","Baringo",804401.317004882,2020,0,0.447756431418669,0.0442678687994204,0.959397041950817,0.0402149016870521,0.000388056362130445,0.426825686322101
"KEN","Kenya","KEN.2_1","Bomet",1130100.43026499,2020,0,0.359302751086054,0.0324028385782475,0.636614321026327,0.139117695738428,0.224267983235244,0.558099219702008
"KEN","Kenya","KEN.3_1","Bungoma",2046278.91822019,2020,1.4630125334475e-06,0.611732703130797,0.164435990616298,0.685405928862318,0.162271447137686,0.152322623999997,0.540302064977165
"KEN","Kenya","KEN.4_1","Busia",955893.977796078,2020,0.00312446800734478,0.540269996119222,0.360540616867269,0.69194496597074,0.125881662430018,0.182173371599242,0.526560540838724
"KEN","Kenya","KEN.5_1","Elgeyo-Marakwet",502490.277923584,2020,0,0.386768487107536,0.0255101919359056,0.939268909098623,0.0595230077892387,0.00120808311213785,0.207874963920816
"KEN","Kenya","KEN.6_1","Embu",625166.124568089,2020,0,0.425114260754595,0.0315211910822014,0.888058546359555,0.0856067301005401,0.0263347235399053,0.567265027323217
"KEN","Kenya","KEN.7_1","Garissa",1490831.91278573,2020,0,0.605451775162412,0.0238991556167646,0.992932580467881,0.0028278733948667,0.00423954613725265,0.481244010849768
"KEN","Kenya","KEN.8_1","Homa Bay",1194125.12173629,2020,0.00116636722897293,0.45580254402718,0.251787107331058,0.684640407090942,0.158978334550066,0.156381258358993,0.55103731954832
"KEN","Kenya","KEN.9_1","Isiolo",182537.323158402,2020,0,0.532517271729839,0.0252152254074168,0.968389097978459,0.0185818395012278,0.0130290625203134,0.472142031818018
"KEN","Kenya","KEN.10_1","Kajiado",1022929.32593978,2020,0,0.402435095689464,0.0239742570845886,0.942375009619226,0.0401766624486601,0.0174483279321142,0.400455702865983
"KEN","Kenya","KEN.11_1","Kakamega",1916106.45662461,2020,0,0.570266330848428,0.203581072492384,0.518469043423161,0.20436171531603,0.277169241260809,0.512884408333208
"KEN","Kenya","KEN.12_1","Kericho",1068156.30894332,2020,0,0.394563005782314,0.0540511509383585,0.52476247870717,0.171205365131243,0.304032156161587,0.50007952259099
"KEN","Kenya","KEN.13_1","Kiambu",1781996.50043793,2020,0,0.352985875755518,0.0150834846101705,0.901504348882715,0.0671487778798397,0.0313468732374453,0.261827023319461
"KEN","Kenya","KEN.14_1","Kilifi",1395627.57243669,2020,0,0.681199226391097,0.0563869546200784,0.621757037720292,0.152481328828069,0.225761633451639,0.549334926205199
"KEN","Kenya","KEN.15_1","Kirinyaga",652116.720494151,2020,0,0.423526224960967,0.0330883953110982,0.760051549583549,0.103858225376988,0.136090225039463,0.563423364509374
"KEN","Kenya","KEN.16_1","Kisii",1437405.48782349,2020,0.00256982161324975,0.390442026802231,0.103594553406729,0.515807284925457,0.170185012723576,0.314007702350967,0.562979327876426
"KEN","Kenya","KEN.17_1","Kisumu",1248101.56995392,2020,0,0.537387286555337,0.173355238992125,0.745330716589927,0.1115765231111,0.143092760298973,0.562066430639604
"KEN","Kenya","KEN.18_1","Kitui",1276468.83583343,2020,0,0.476058092507785,0.026609078037176,0.930929607130296,0.0662810107251845,0.00278938214451906,0.484225611124199
"KEN","Kenya","KEN.19_1","Kwale",844420.403548263,2020,0,0.750102192822628,0.0409600073203504,0.633320607472999,0.128568752451052,0.238110640075949,0.509297127220943
"KEN","Kenya","KEN.20_1","Laikipia",607870.776916265,2020,0,0.346229196571007,0.0159229092934134,0.934877367825194,0.0639429203181459,0.00117971185665968,0.22266627401714
"KEN","Kenya","KEN.21_1","Lamu",95621.4265115485,2020,0,0.624736391210213,0.0389339412432339,0.87798729201827,0.0486322052128349,0.0733805027688947,0.469391178901234
"KEN","Kenya","KEN.22_1","Machakos",1336989.86645269,2020,0,0.386438312873211,0.0279508101195287,0.951148133757929,0.0475569056698937,0.00129496057217746,0.558858496472369
"KEN","Kenya","KEN.23_1","Makueni",1108685.43980613,2020,0,0.43919650793146,0.0335287978100048,0.795561138985989,0.147311075080099,0.0571277859339113,0.489278045061061
"KEN","Kenya","KEN.24_1","Mandera",2634770.12566757,2020,0,0.504133704628357,0.020146877124965,1,0,0,0.481379455089718
"KEN","Kenya","KEN.25_1","Marsabit",349820.130833987,2020,0,0.475516595717822,0.0271150413854672,0.920413233166864,0.0795867668331363,0,0.539971004610796
"KEN","Kenya","KEN.26_1","Meru",1726238.30218792,2020,0,0.444522144878976,0.0410181242526333,0.800448787748343,0.0917468724207948,0.107804339830862,0.510352912227022
"KEN","Kenya","KEN.27_1","Migori",1165761.14920759,2020,0.106873456064928,0.373831981356741,0.116952924807546,0.588676256349048,0.203049362513805,0.208274381137147,0.548352269099017
"KEN","Kenya","KEN.28_1","Mombasa",1144229.96500397,2020,0,0.562101780324569,0.0289615022888748,0.45587879696401,0.186532349631172,0.357588853404819,0.440235375385771
"KEN","Kenya","KEN.29_1","Murang'a",1124812.08754327,2020,0,0.377909027732401,0.0305180281495097,0.755738011063798,0.101508405156356,0.142753583779847,0.510451597342659
"KEN","Kenya","KEN.30_1","Nairobi",4960933.49445486,2020,0,0.380900035862579,0.000752090434793721,0.902383357631126,0.097616642368874,0,0.0139441817981028
"KEN","Kenya","KEN.31_1","Nakuru",2363474.82880771,2020,0,0.353040751007824,0.0136218837120135,0.941498785112309,0.0585012148876908,0,0.338677581606401
"KEN","Kenya","KEN.32_1","Nandi",1120230.30644768,2020,0,0.472634757766835,0.0869351045120374,0.731878785573438,0.163439924170671,0.104681290255891,0.561826128311915
"KEN","Kenya","KEN.33_1","Narok",1330609.8642516,2020,0.000415173889233046,0.321016979207987,0.0199028843556427,0.848803494644921,0.0898279623889279,0.0613685429661515,0.336587701877892
"KEN","Kenya","KEN.34_1","Nyamira",769260.338233948,2020,0,0.384689862211089,0.0801385682020256,0.447255954934383,0.140745434196647,0.411998610868969,0.558539165790993
"KEN","Kenya","KEN.35_1","Nyandarua",687121.031998937,2020,0,0.302722678989489,0.000411893768135559,0.936880698431682,0.0628173748007423,0.000301926767575263,0.012173147470599
"KEN","Kenya","KEN.36_1","Nyeri",833941.304484949,2020,0,0.356458823920925,0.0215579156829512,0.720709018379127,0.126941000686564,0.152349980934309,0.358909181403362
"KEN","Kenya","KEN.37_1","Samburu",329472.075193919,2020,0,0.396870096898889,0.0337451356110546,0.980500043685894,0.0194999563141054,0,0.421412449575435
"KEN","Kenya","KEN.38_1","Siaya",1074861.07771432,2020,0,0.538261479786172,0.435477676506346,0.701005059118594,0.140541298821722,0.158453642059684,0.521617605860246
"KEN","Kenya","KEN.39_1","Taita Taveta",405156.54471004,2020,0,0.618656744936944,0.0318850686841404,0.795199206290509,0.0945370379380611,0.11026375577143,0.482417580416459
"KEN","Kenya","KEN.40_1","Tana River",463104.766336476,2020,0,0.63942714216976,0.0300676083965412,0.950202739738547,0.016093358368564,0.0337039018928891,0.495974254507394
"KEN","Kenya","KEN.41_1","Tharaka-Nithi",431571.639180172,2020,0,0.47894251598898,0.0309232603167348,0.800733137420846,0.0731152264807953,0.126151636098359,0.564817849191615
"KEN","Kenya","KEN.42_1","Trans Nzoia",1190050.50722444,2020,0,0.571380206213113,0.102693507416261,0.913942384827811,0.0852122494469917,0.000845365725196892,0.509706517958088
"KEN","Kenya","KEN.43_1","Turkana",1230060.4972608,2020,0.000242558950006973,0.404248012946883,0.0684487447497913,0.99987178908349,0.000128210916510086,0,0.482846113070564
"KEN","Kenya","KEN.44_1","Uasin Gishu",1409960.90418893,2020,0,0.456614008306896,0.0597339311500494,0.926383155547573,0.0722224749801808,0.0013943694722462,0.451229942843225
"KEN","Kenya","KEN.45_1","Vihiga",725733.959703155,2020,0,0.524054579329289,0.23143139275012,0.517648643755241,0.207790652795339,0.27456070344942,0.561297917993625
"KEN","Kenya","KEN.46_1","Wajir",1761079.21807912,2020,0,0.514636448961313,0.0197173813080784,1,0,0,0.490664784410007
"KEN","Kenya","KEN.47_1","West Pokot",782365.908722758,2020,0.000280261588503516,0.382940072167818,0.124829185873374,0.971910965657804,0.0280890343421959,0,0.41310375054049
"LBR","Liberia","LBR.1_1","Bomi",143376.124658108,2020,0,0.270949249915489,0.313254420229893,0.25830839916446,0.14036674290782,0.601324857927721,0.49506874442601
"LBR","Liberia","LBR.2_1","Bong",368040.38061738,2020,0,0.199976630827766,0.544172234437694,0.0565007085425288,0.0906113762580898,0.852887915199381,0.553085149443677
"LBR","Liberia","LBR.3_1","Gbapolu",108570.697178602,2020,0,0.216217530871639,0.479230630428881,0.165804012842927,0.096678845846151,0.737517141310922,0.54787665133457
"LBR","Liberia","LBR.4_1","Grand Cape Mount",155992.723791957,2020,0,0.276216953348749,0.371692881272798,0.778512738720722,0.0442255167843956,0.177261744494882,0.535200027997214
"LBR","Liberia","LBR.5_1","GrandBassa",250964.235837936,2020,0,0.194790988927852,0.39840610767074,0.135588991314008,0.107588586912778,0.756822421773215,0.45719449792679
"LBR","Liberia","LBR.6_1","GrandGedeh",165983.930006742,2020,0,0.170865826591555,0.542838369999254,0.00851939227464715,0.0578506836569978,0.933629924068355,0.549775100778055
"LBR","Liberia","LBR.7_1","GrandKru",59657.8309550285,2020,0,0.184725942705971,0.512247826866189,0.824228656986571,0.0789575437851032,0.0968137992283258,0.516399114352792
"LBR","Liberia","LBR.8_1","Lofa",311727.201100111,2020,0,0.216369345703949,0.379635419359196,0.218662487568013,0.165169815088812,0.616167697343175,0.535021877716604
"LBR","Liberia","LBR.9_1","Margibi",357835.099094391,2020,0,0.262628060192235,0.33250259598099,0.499674882068973,0.123737681095635,0.376587436835392,0.547455812958991
"LBR","Liberia","LBR.10_1","Maryland",158388.8431499,2020,0,0.206377914049325,0.458147689755278,0.377327234410348,0.122544919841849,0.500127845747803,0.54407759141457
"LBR","Liberia","LBR.11_1","Montserrado",1335741.75012398,2020,0,0.234180803191523,0.175495748486211,0.736645031590057,0.0480697041767506,0.215285264233193,0.459698291867448
"LBR","Liberia","LBR.12_1","Nimba",554760.085332632,2020,0,0.15864703896848,0.545608987007609,0.0664602814603934,0.0952875035428909,0.838252214996716,0.552434983586966
"LBR","Liberia","LBR.13_1","River Cess",92649.1354372501,2020,0,0.18826568105294,0.481372892196832,0.229286517076142,0.124500996555718,0.64621248636814,0.510787844410656
"LBR","Liberia","LBR.14_1","River Gee",104065.852195501,2020,0,0.18047417547991,0.540503048129359,0.251662295968915,0.13662895408503,0.611708749946055,0.549760283324007
"LBR","Liberia","LBR.15_1","Sinoe",116755.88156414,2020,0,0.176192464812865,0.553528280055999,0.452261448632277,0.350611456321036,0.197127095046687,0.538849536144112
"MDG","Madagascar","MDG.1_1","Antananarivo",7955882.24807024,2020,0,0.286951845260173,0.0326781545979725,0.747247708041126,0.117844409686993,0.134907882271882,0.327024198950103
"MDG","Madagascar","MDG.2_1","Antsiranana",2007698.91645962,2020,0,0.328703081616108,0.0462409249224085,0.392446293708652,0.156625088121817,0.450928618169531,0.328409659742943
"MDG","Madagascar","MDG.3_1","Fianarantsoa",5702800.46650726,2020,0.100402448319467,0.402428861382949,0.0658886641503898,0.481510879127303,0.140352312871912,0.378136808000785,0.354036001598304
"MDG","Madagascar","MDG.4_1","Mahajanga",3706288.41203875,2020,0,0.384989705111383,0.0552218349614246,0.546486049816922,0.158939683406031,0.294574266777047,0.349918169261119
"MDG","Madagascar","MDG.5_1","Toamasina",3576667.1416034,2020,0.13445283325152,0.37174100268952,0.0543892347350347,0.594401440123805,0.13965452929724,0.265944030578956,0.355344696365566
"MDG","Madagascar","MDG.6_1","Toliary",4530619.54532899,2020,0,0.427805358903282,0.0636055723768871,0.762818832246839,0.084918735753793,0.152262431999368,0.350862784981847
"MLI","Mali","MLI.1_1","Bamako",3683268.64241409,2020,0,0.76439856991388,0.0337080439407905,0.525790555732593,0.463547450389315,0.0106619938780919,0.308720873006701
"MLI","Mali","MLI.2_1","Gao",911815.965551689,2020,0,0.725091076865673,0.091961194290493,0.999264905495395,0.000735094504605217,0,0.262248165590086
"MLI","Mali","MLI.3_1","Kayes",2943457.90313598,2020,0,0.856660527767995,0.113715411921507,0.69005432671657,0.278039239855186,0.0319064334282446,0.298704839799465
"MLI","Mali","MLI.4_1","Kidal",133344.862505814,2020,0,0.33614244341673,0.0657569424571368,1,0,0,0.191929005404676
"MLI","Mali","MLI.5_1","Koulikoro",4116973.99891371,2020,0,0.839803838142166,0.0761877543904881,0.548737575607539,0.429256330384635,0.0220060940078257,0.303424336651789
"MLI","Mali","MLI.6_1","Mopti",2906388.7878882,2020,0.226835282831781,0.884816987009184,0.0946819791128843,0.934891208660707,0.0483918195552462,0.016716971784047,0.300451981139385
"MLI","Mali","MLI.7_1","Ségou",3367962.6284948,2020,0.000571569749893512,0.899283822983633,0.0913716737280954,0.741581836386835,0.230175538264381,0.0282426253487847,0.303347888660337
"MLI","Mali","MLI.8_1","Sikasso",4045719.3180277,2020,0,0.830943583461278,0.187691366708472,0.535215838063709,0.410460049527261,0.0543241124090307,0.299749613460729
"MLI","Mali","MLI.9_1","Timbuktu",1096581.72448615,2020,0,0.774717715255805,0.0671003144276146,0.981948268805147,0.0168707172991014,0.00118101389575149,0.238619170132362
"MOZ","Mozambique","MOZ.1_1","Cabo Delgado",2115555.08705022,2020,0,0.835827847519366,0.378660957997827,0.449601455903122,0.168669597253194,0.381728946843684,0.507546552618359
"MOZ","Mozambique","MOZ.2_1","Gaza",1528928.87339024,2020,1.75981082267679e-06,0.708938873936571,0.0778801739049693,0.871973515347464,0.0457992456914141,0.0822272389611216,0.507736856834018
"MOZ","Mozambique","MOZ.3_1","Inhambane",1450624.65425368,2020,0,0.713866201596313,0.220698858618942,0.605910631832084,0.168443371553324,0.225645996614592,0.505340628727953
"MOZ","Mozambique","MOZ.4_1","Manica",2337675.36119336,2020,0,0.656705291972135,0.226376213105708,0.737789658729403,0.153011084667762,0.109199256602835,0.50345963355094
"MOZ","Mozambique","MOZ.6_1","Maputo",917116.664831946,2020,0.000110198549581271,0.648405143832297,0.0364327730461048,0.775637244489922,0.0976968824159545,0.126665873094123,0.500287622476007
"MOZ","Mozambique","MOZ.5_1","Maputo City",2387982.56689548,2020,0,0.512433149686657,0.042218120534233,0.781014199056008,0.101855516147516,0.117130284796475,0.448752696941
"MOZ","Mozambique","MOZ.7_1","Nampula",5888481.9547441,2020,0,0.659166249269882,0.342405293373831,0.578981159074026,0.167207271999209,0.253811568926765,0.505989854511621
"MOZ","Mozambique","MOZ.8_1","Nassa",2189383.36276491,2020,0.000308599560084711,0.726289960870021,0.30307451618864,0.665620798204359,0.183679234457988,0.150699967337653,0.503246111217094
"MOZ","Mozambique","MOZ.9_1","Sofala",2318928.38744256,2020,0,0.570498597322147,0.213516301889252,0.67239005293654,0.145676189647693,0.181933757415766,0.483318858003102
"MOZ","Mozambique","MOZ.10_1","Tete",3530520.53404293,2020,0,0.680435595418084,0.143265054519002,0.754304934318852,0.14107931453103,0.104615751150117,0.503802052371582
"MOZ","Mozambique","MOZ.11_1","Zambezia",5789752.07011613,2020,0.148743915771749,0.711001456492591,0.375946192473025,0.646524257861152,0.217401915888313,0.136073826250535,0.506446409281355
"MRT","Mauritania","MRT.1_1","Adrar",60642.9494775087,2020,0,0.310285239808894,6.18686356563946e-06,NA,NA,NA,3.93006017279292e-05
"MRT","Mauritania","MRT.2_1","Assaba",384989.867472604,2020,0,0.383345454718462,0.0961708293480901,0.996196551701856,0.00368832306209623,0.000115125236048012,0.335531117168788
"MRT","Mauritania","MRT.3_1","Brakna",359243.551384851,2020,0,0.373388724236747,0.0575205410678502,0.932257260352195,0.0429829401657828,0.0247597994820223,0.330632391574655
